car_id,model,price,depreciation,mileage,road_tax,deregistration_value,coe,curb_weight,power,car_features,car_accessories,descriptions,age_of_car,years_since_launch,trasmission_Auto,trasmission_Manual,number_of_owner_More than 6,type_Hatchback,type_Luxury Sedan,type_MPV,type_Mid-Sized Sedan,type_SUV,type_Sports Car,type_Stationwagon,type_Truck,type_Van
84,Audi R8 Coupe 5.2 FSI RWD S tronic,628800.0,65430.0,13000.0,5834.0,180589.0,56032.0,1670.0,397.0,Features Powerful 5.2l V10 engine producing 532bhp & max torque of 540nm! 7-speed s-tronic transmission. 0-100km/hr in 3.7s. Top-speed of 329km/hr. View specs of the Audi R8 Coupe (2016),"Accessories 20"" Audi R8 design alloy wheels. Diamond stiching Nappa leather sport seats. B&O sound system.","Description Latest model R8 V10 Coupe in special colour ""Kemora Grey"" with carbon black trimming! 1 owner agent ""Premium Automobiles"" unit with 5 years comprehensive warranty! High loan / trade-in available! New car price at $874000, massive savings!",1.8133862734068684,3.0,1,0,0,0,0,0,0,0,1,0,0,0
85,Audi R8 Spyder 4.2A ,260000.0,31780.0,68566.0,5047.0,40672.0,49716.0,1665.0,316.0,"Features Powered By A High-Revving Naturally Aspirated 4.2L V8 Engine Mated To A 6 Speed R-Tronic, Producing 423 BHP & 430 Nm Of Torque. 0-100 KM/H In 4.6s. View specs of the Audi R8","Accessories Spyder Unit, Retractable Rear Spoiler, Carbon Fibre Steering Wheel, Electric Seats, Stock Condition, Mint Leather Upholstery Condition.",Description One of the most iconic supercars in this decade! The R8 spyder has a timeless design that is instantly recognisable by anyone. The sky is the limit! Beautiful colour combination. Perfect for daily driving with a great driving visibility. Equipped with a high revving and responsive n/a V8 engine! Reasonable road tax cost compared to the 5.2L. Flexible loan scheme available. High trade-in. Call us!,11.813386273406868,12.0,1,0,0,0,0,0,0,0,1,0,0,0
86,Audi RS 3 Sportback 2.5A TFSI Quattro,210000.0,35620.0,37000.0,1776.0,80173.0,47002.0,1585.0,294.0,"Features Multi Function Steering Wheel,Keyless Engine Start,Electric Park Brake Button,Electrical Retractable Side Mirror,Navigation System,Bluetooth Interface View specs of the Audi RS","Accessories Maxton Full Kit, CF Bonnet, PPF, Aeroforce Gauge, CTS Charge Pipe, Wagner Competition Evo3,Milltek Exhaust (w/Cert),Eventuri Intake, Snow Performance.","Description No introduction needed for this 5 cylinder and the sound it produces 1-2-4-5-3!The famous ea855 daza engine running on unitronic stage 2 ecu tvs tcu stage2 producing 554hp 527lb-ft, car serviced every 5000km DSG oil every 10000km. Owner's 2nd car, low genuine mileage done, never tracked, stock parts available, viewing by appointment only. 1.88% interest rates, high loans and trade ins are welcome",5.322975314502759,6.0,1,0,0,0,0,0,0,0,1,0,0,0
87,Audi RS 3 Sportback 2.5A TFSI Quattro ,137200.0,16110.0,153500.0,2131.0,52087.0,60586.0,1575.0,250.0,"Features 2.5L 5 cylinder turbocharged engine churning 340bhp, Audi AWD Quattro, 7 speed S-tronic transmission. View specs of the Audi RSFeatures Audi 2.5L 5 cylinder turbocharged engine, Quattro AWD system, sportback, electric seats, DSG automatic transmission. View specs of the Audi RSFeatures 2.5l 5 Cylinder Inline TFSI Turbocharged Engine Mated To 7-speed DSG Automatic Transmission, Quattro AWD System View specs of the Audi RS","Accessories Leather seats. Stock condition. Bose sounds systems. Multi function steering wheels, paddle shifter and camera.Accessories Leather seats. Stock condition. Bose sounds systems. Multi function steering wheels, paddle shifter.Accessories Leather Seats. Stock Condition. Bose Sounds Systems. Multi Function Steering Wheels, Paddle Shifter","Description Good condition RS3, 100% accident free. No repair needed, interest rates from 2.78%, full loan available, pre-purchase inspection can be done at your workshop, call now to view and test drive. Enquire with us now for a piece of mind experience.Description Good condition RS3, 100% accident free. No repair needed, interest rates from 2.78%, full loan available, pre-purchase inspection can be done at your workshop, call now to view and test drive. Enquire with us now for a piece of mind experience. Comes with 1 Year Warranty.Description Full stock unit. Genuine low mileage. Well maintain by fussy owner, regularly serviced. Extremely good condition interiors as well. Flexible financing options available! Trade in welcomed! Consignment unit. Please call for viewing.",11.30105750628358,12.0,1,0,0,0,0,0,0,0,1,0,0,0
88,Audi RS 4 Avant 2.9A TFSI Quattro Tip,399999.0,38610.0,13200.0,2262.0,161211.0,80210.0,1820.0,331.0,Features Powerful 2.9l V6 Bi-turbo Engine Producing 443bhp! 8 Speed Tiptronic! Torque 600nm! 0-100 Km/h In 4.1s! Quattro! Top Speed 250km/h! Many More! View specs of the Audi RS 4 Avant,"Accessories B&O System, 360 Cam, Massage Seats, Smartphone Interface, Navi, Side Assist, Park Assist, Sports Exhaust, Many More!",Description New RS4 Avant Model! Audi Approved Plus Unit! Sport Exhaust And RS Sport Suspension! Brake Calipers In Gloss Red! One Owner With Low Mileage! Touch Screen Interface! Virtual Cockpit! Audi Warranty Till 10 Jan 2027 Unlimited Limited! Audi Certified Multipoint Check! Various Loan Options! Trade In Welcome! Contact Peter For Appointment!,1.262701341900019,2.0,1,0,0,0,0,0,0,0,0,1,0,0
89,Audi RS 5 Coupe 2.9A TFSI Quattro,280000.0,37470.0,37000.0,2262.0,110531.0,32200.0,1730.0,331.0,"Features 2.9l V6 Bi-Turbo churning 450bhp & 600 Nm, 0-100 km/h in 3.9s, top speed 250 km/h, 8 speed (A) Tiptronic transmission, Quattro with sport differential","Accessories Stage 2 tuned, armytrix downpipe and sports exhaust, parking aid plus w/ reverse cam, Audi VC w/ carplay/Android Auto & side assist, B&O sound system.","Description $0 Drive-away, full loan available. Mint, mean and clean agent unit with 5 years agent warranty & servicing. Sleek & swift all-wheel-drive sports coupe with elegant proportions and a refined 444-hp twin-turbo V-6. Accident free, STA evaluation welcome to assure condition. Trade-in/consignment available. Contact us for a viewing appointment today!",4.218865725461663,5.0,1,0,0,0,0,0,0,0,1,0,0,0
90,Audi RS 5 Coupe 4.2A FSI Quattro ,138800.0,16850.0,74000.0,5047.0,44402.0,53932.0,1800.0,331.0,"Features 4.2L powerful V8 FSI engine producing 443bhp, 430nm torque, Quattro all wheel drive, 7 speed S-tronic transmission, ABS, ESP, SRS airbags. View specs of the Audi RS","Accessories 20"" Sport Rims, Audi MMI with B&O audio system, electric seats/memory, Xenon headlights with LED DRL, rain sensors, electrical retractable mirror","Description Only 1 Owner With Super Low Mileage! Carplate retention! Nice carplate 9666 to go with! Active Spoiler with Button Control, Reverse Camera, Keyless Entry/Start/Stop, Panoramic Roof! Flexible Loan, High Loan Available! Trade In Welcomed! Do Contact Our Friendly Salesperson Today For Viewing Of The Car!",11.82982462957125,12.0,1,0,0,0,0,0,0,0,1,0,0,0
91,Audi RS 5 Sportback 2.9A TFSI Quattro,384900.0,37595.0,3700.0,2262.0,151832.5,74845.0,1795.0,331.0,Features Porsche And Audi Collaborated 2.9L Bi-turbo Engine 443bhp And 600nm. Century Sprint In 3.9s. 8 Speed ZF Transmission. Audi Launch Control. Quattro AWDFeatures Porsche And Audi Collaborated 2.9L V6 BI Turbo Engine 443Bhp And 600Nm. Century Sprint In 3.9s. 8 Speed ZF Transmission. Audi Launch Control. AWD. View specs of the Audi RS,"Accessories RS Mode Button, RS Cockpit Design, Touchscreen MMI, Side Assist, Heads Up Display, 360 Reverse Cam, B&O Sound System. Auto Park, Nappa Leather.Accessories 20"" RS Sports Rims. RS Sport Contour Steering Wheel. Stainless Steel Pedal & Footrest. Ambient Lighting Package Plus. RS Sport Suspension. Navigation.","Description Huge Savings! New With Options $550k. One Owner. Audi Management Unit. Guaranteed Accident Free. Comes With Factory Fitted Black Appearance Package And Audi GmbH Black Evo Style Rims And 5 Years Unlimited Mileage Warranty By Agent Premium Automobiles. Showroom Condition. Flexible Loan Package. T&C Apply. 60% Loan Over 7 Years. Call Dave Motor (est. Since 1981) For Viewing.Description Latest Model High Spec RS 5 Model In The Market! Come With 5 Years/ Unlimited Mileage From Audi Singapore! Pneumatically Adjustable Front RS Sport Seats. 12.3"" Virtual Cockpit. 10.1"" Touchscreen Infotainment System. Apple/Android CarPlay. 3-Zone Deluxe Automatic Air Conditioning. Trade In Welcome! Easy & Flexible Finance Options Available! Contact Our Professional Sales Team Now For More Info!",1.3503725747767312,2.0,1,0,0,0,0,0,0,0,1,0,0,0
92,Audi RS 6 Avant 4.0A TFSI Quattro,438444.0,59240.0,50394.0,3942.0,159356.5,69248.5,2080.0,426.5,"Features View specs of the Audi RS 6 Avant (2013-2015)Features 4.0l V8 twin turbo, B&O premium surround, Panoramic glass roof, sebring black crystal ($9k option), Audi RS brown Nappa leather. View specs of the Audi RS 6 Avant Mild Hybrid (2020)","Accessories Akprapovic exhaust with LTA approval documentAccessories Matrix LED w/ ahb, 360 camera, 4-wheel steering, Audi RS exhaust, smartphone integration, Audi RS adaptive air suspension.","Description Sept 2016 Audi RS6 82,309 KM 3 Owner Grey paint respray by Cycle & Carriage paint shop.Description The definitive uber wagon that has set the bar for what remains to be one of the world's most desirable performance wagon. In this stunning combination it turns heads wherever she goes with subtle aggression without the need to shout its capabilities. A good friend once told me that the RS6 goes about it's business silently but little do the rest know the menace that lurks beneath this beast.",3.827084903543855,4.0,1,0,0,0,0,0,0,0,0,1,0,0
93,Audi RS 7 Sportback Mild Hybrid 4.0A TFSI Quattro Tip,525000.0,55950.0,6988.0,3944.0,161831.0,49001.0,2140.0,441.0,"Features Powered By 4.0L V8 Turbocharged Engine Mated To An 8 Speed Auto Transmission, Producing 591BHP And 800Nm Of Torque. 0-100KM/H In 3.6s. Quattro.","Accessories Adaptive Cruise Control, Virtual Cockpit, RS Sport Exhaust System, Adaptive Air Suspension, All-Wheel Steering, Bang & Olufsen, Styling Pack, MMI, NAV","Description Agent unit!: 115-Points Vehicle Inspection Done, Genuine Mileage & Accident Free. Management's Unit. An Iconic Muscular-Looking High-Performance Sport Sedan With The Twin-Turbo V8's Thrilling Soundtrack, Its Driver Engagement & Refinement Of The Damping Set-Up Exceeds All Expectation. Warranty Until Feb 2026 By Premium Auto. Flexible Loan & High Trade-In Available. Call Us",2.1394136706671425,3.0,1,0,0,0,0,0,0,0,1,0,0,0
94,Audi S5 Cabriolet 3.0A TFSI Quattro ,154800.0,17330.0,62772.0,2618.0,38294.0,47316.0,1880.0,245.0,"Features Equipped With A 3 Litre V6 Supercharged Engine Coupled To Audi's Quattro And 7 Speed S-tronic Gearbox. View specs of the Audi S5Features 3.0L V6 Supercharged TFSI Engine 328bhp, 7 Speed S-tronic Dual Clutch Transmission, AWD, Dynamic Drive, ABS, Paddle Shift, Climate Control. View specs of the Audi A5 Cabriolet (2009-2012)Features Original glacier white paintwork. Exclusive magma red with black Nappa leather upholstery. 3.0L V6 supercharged engine coupled with 7 speed S-tronic. View specs of the Audi S5","Accessories Factory-Fitted B&O Sound System, Fully Powered Folding Roof, Xenon Headlights, Audi Mmi, Reverse Camera, Stop-start System, Audi Drive Select.Accessories Sport Rims, Solar Film, Audi Mmi System, Parking Assist, Electric Sports Seats, Reverse Sensor, Bluetooth, Sound System, Cruise Control, Electric RoofAccessories Factory fitted B&O sound system, fully powered folding roof, xenon headlights, Audi MMI, reverse camera, stop-start system, Audi drive select.","Description Enjoy The Open Road With This Pristine Cabriolet. Low Mileage And Responsive Handling, Complete With Original RS5 Full Bodykit. Loans Available With Prevailing Market Interest Rates. Call For More Information Or Drop By For A Non-obligatory Viewing Today!Description Careful Owner, Well Maintained, Fuel Efficiency, Easy Financing, Flexible Loan Available, Accident Free, Wear And Tear Done Up With Receipt, 6 Months Free Servicing By Reputable Workshop With 40 Years Experience In The Market For A Peace Of Mind, Call For Viewing/test Drive Now.Description Well maintained. 2nd car and hardly use. Park at sheltered car park. Low mileage done with service record, tip top condition unit.",11.098317780256183,12.0,1,0,0,0,0,0,0,0,1,0,0,0
95,Audi S5 Coupe 3.0A TFSI Quattro S-Tronic ,172800.0,17840.0,63000.0,2618.0,104231.0,107652.0,1675.0,245.0,"Features 3.0L V6 supercharged engine producing 333 bhp, 0-100 km/h in 4.5s, 7 speed, AWD, Audi mmi, Audi drive select, Panoramic roof and keyless ignition. View specs of the Audi S5 Coupe (2012-2016)","Accessories B9 RS5 front bumper, sports leather upholstery, sport aero kit, S5 brake kit, quad exhaust, Bang & Olufsen sound system and full set RS5 bodykit.","Description Pristine condition! B8.5 facelift! 2 Owners Only, 2 Transfer Count Due To COE Renewal! Genuine low mileage! Road tax renewed till 07/2023! Audi agent unit, stock condition! Full service and all wear & tear parts done up! 100% loan available from 2.28% P.A! 1 to 1 exchange without cash top up! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed!",10.268180793954812,11.0,1,0,0,0,0,0,0,0,1,0,0,0
96,Audi S5 Coupe 4.2A FSI Quattro ,69800.0,13930.0,83000.0,6309.0,22548.0,44998.0,1750.0,260.0,"Features Powered by 4.2L naturally-aspirated V8. 348bhp, 0-100km/h in 5.0s. Quattro all-wheel drive. View specs of the Audi S5 (2008-2012)","Accessories 20"" sports rims, bodykits, reverse camera, new black leather. Sports/memory seats with lumbar support. Auto folding mirrors. Knockdown rear seats.",Description We are Sgcarmart premium dealers. 1 year warranty cover by insurance company! The 2 doors sports Coupe provides a powerful and comfortable driving pleasure and a Panoramic view. Engine rebuild with all gasket and seal changed. Upgraded android entertainment system. Comfort and power made very affordable. Call our sales team and arrange for viewing.,14.818865725461663,15.0,1,0,0,0,0,0,0,0,1,0,0,0
